7285,Race Track Road,Harrisburg,PA,17100,,2008-12-20 23:17:57
7287,Tamarack Road,Salt Lake City,UT,84100,,2008-12-22 23:17:57
7289,Valley Road,Olympia,WA,98507,,2008-12-24 23:17:57
7291,Apple Lane,Juneau,AK,99801,,2008-12-26 23:17:57
7293,Cannery Row,Phoenix,AZ,85011,,2008-12-28 23:17:57
7295,Elm Street,Denver,CO,80201,,2008-12-30 23:17:57
7297,Goshen Road,Tallahassee,FL,32301,,2009-01-01 23:17:57
7299,Island Drive,Honolulu,HI,96800-3017,,2009-01-03 23:17:57
7301,King Street,Baton Rouge,LA,70800,,2008-01-06 23:17:57
7303,Maple Street,Annapolis,MD,21400,,2008-01-08 23:17:57
7305,Oak Drive,Carson City,NV,89701,,2008-01-10 23:17:57
7307,Queen Ann Drive,Salem,OR,97301,,2008-01-12 23:17:57
7309,Stoney Way,Austin,TX,73301,,2008-01-14 23:17:57
7311,University Lane,Richmond,VA,23173-1823,,2008-01-16 23:17:57
7313,Willow Road,Charleston,WV,25300,,2008-01-18 23:17:57
7315,Bowery Estates,Montgomery,AL,36100,,2008-01-20 23:17:57
7317,Dogwood Drive,Sacramento,CA,94203,,2008-01-22 23:17:57
7319,Fir Street,Washington,DC,20510-0001,,2008-01-24 23:17:57
7321,The Highlands,Atlanta,GA,30026,,2008-01-26 23:17:57
7323,James Road,Springfield,IL,62700,,2008-01-28 23:17:57
7325,Larch Mont Road,Boston,MA,02138-7190,,2008-01-30 23:17:57
7327,New Pike Road,Trenton,NJ,8600,,2008-02-01 23:17:57
7329,Pine Place,Albany,NY,12200-2837,,2008-02-03 23:17:57
7331,Race Track Road,Harrisburg,PA,17100,,2008-02-05 23:17:57
7333,Tamarack Road,Salt Lake City,UT,84100,,2008-02-07 23:17:57
7335,Valley Road,Olympia,WA,98507,,2008-02-09 23:17:57
7337,Apple Lane,Juneau,AK,99801,,2008-02-11 23:17:57
7339,Cannery Row,Phoenix,AZ,85011,,2008-02-13 23:17:57
7341,Elm Street,Denver,CO,80201,,2008-02-15 23:17:57
7343,Goshen Road,Tallahassee,FL,32301,,2008-02-17 23:17:57
7345,Island Drive,Honolulu,HI,96800-3017,,2008-02-19 23:17:57
7347,King Street,Baton Rouge,LA,70800,,2008-02-21 23:17:57
7349,Maple Street,Annapolis,MD,21400,,2008-02-23 23:17:57
7351,Oak Drive,Carson City,NV,89701,,2008-02-25 23:17:57
7353,Queen Ann Drive,Salem,OR,97301,,2008-02-27 23:17:57
7355,Stoney Way,Austin,TX,73301,,2008-02-29 23:17:57
7357,University Lane,Richmond,VA,23173-1823,,2008-03-02 23:17:57
7359,Willow Road,Charleston,WV,25300,,2008-03-04 23:17:57
7361,Bowery Estates,Montgomery,AL,36100,,2008-03-06 23:17:57
7363,Dogwood Drive,Sacramento,CA,94203,,2008-03-08 23:17:57
7365,Fir Street,Washington,DC,20510-0001,,2008-03-10 23:17:57
7367,The Highlands,Atlanta,GA,30026,,2008-03-12 23:17:57
7369,James Road,Springfield,IL,62700,,2008-03-14 23:17:57
7371,Larch Mont Road,Boston,MA,02138-7190,,2008-03-16 23:17:57
7373,New Pike Road,Trenton,NJ,8600,,2008-03-18 23:17:57
7375,Pine Place,Albany,NY,12200-2837,,2008-03-20 23:17:57
7377,Race Track Road,Harrisburg,PA,17100,,2008-03-22 23:17:57
7379,Tamarack Road,Salt Lake City,UT,84100,,2008-03-24 23:17:57
7381,Valley Road,Olympia,WA,98507,,2008-03-26 23:17:57
7383,Apple Lane,Juneau,AK,99801,,2008-03-28 23:17:57
7385,Cannery Row,Phoenix,AZ,85011,,2008-03-30 23:17:57
7387,Elm Street,Denver,CO,80201,,2008-04-01 23:17:57
7389,Goshen Road,Tallahassee,FL,32301,,2008-04-03 23:17:57
7391,Island Drive,Honolulu,HI,96800-3017,,2008-04-05 23:17:57
7393,King Street,Baton Rouge,LA,70800,,2008-04-07 23:17:57
7395,Maple Street,Annapolis,MD,21400,,2008-04-09 23:17:57
7397,Oak Drive,Carson City,NV,89701,,2008-04-11 23:17:57
7399,Queen Ann Drive,Salem,OR,97301,,2008-04-13 23:17:57
7401,Stoney Way,Austin,TX,73301,,2008-04-15 23:17:57
7403,University Lane,Richmond,VA,23173-1823,,2008-04-17 23:17:57
7405,Willow Road,Charleston,WV,25300,,2008-04-19 23:17:57
7407,Bowery Estates,Montgomery,AL,36100,,2008-04-21 23:17:57
7409,Dogwood Drive,Sacramento,CA,94203,,2008-04-23 23:17:57
7411,Fir Street,Washington,DC,20510-0001,,2008-04-25 23:17:57
7413,The Highlands,Atlanta,GA,30026,,2008-04-27 23:17:57
7415,James Road,Springfield,IL,62700,,2008-04-29 23:17:57
7417,Larch Mont Road,Boston,MA,02138-7190,,2008-05-01 23:17:57
7419,New Pike Road,Trenton,NJ,8600,,2008-05-03 23:17:57
7421,Pine Place,Albany,NY,12200-2837,,2008-05-05 23:17:57
7423,Race Track Road,Harrisburg,PA,17100,,2008-05-07 23:17:57
7425,Tamarack Road,Salt Lake City,UT,84100,,2008-05-09 23:17:57
7427,Valley Road,Olympia,WA,98507,,2008-05-11 23:17:57
7429,Apple Lane,Juneau,AK,99801,,2008-05-13 23:17:57
7431,Cannery Row,Phoenix,AZ,85011,,2008-05-15 23:17:57
7433,Elm Street,Denver,CO,80201,,2008-05-17 23:17:57
7435,Goshen Road,Tallahassee,FL,32301,,2008-05-19 23:17:57
7437,Island Drive,Honolulu,HI,96800-3017,,2008-05-21 23:17:57
7439,King Street,Baton Rouge,LA,70800,,2008-05-23 23:17:57
7441,Maple Street,Annapolis,MD,21400,,2008-05-25 23:17:57
7443,Oak Drive,Carson City,NV,89701,,2008-05-27 23:17:57
7445,Queen Ann Drive,Salem,OR,97301,,2008-05-29 23:17:57
7447,Stoney Way,Austin,TX,73301,,2008-05-31 23:17:57
7449,University Lane,Richmond,VA,23173-1823,,2008-06-02 23:17:57
7451,Willow Road,Charleston,WV,25300,,2008-06-04 23:17:57
7453,Bowery Estates,Montgomery,AL,36100,,2008-06-06 23:17:57
7455,Dogwood Drive,Sacramento,CA,94203,,2008-06-08 23:17:57
7457,Fir Street,Washington,DC,20510-0001,,2008-06-10 23:17:57
7459,The Highlands,Atlanta,GA,30026,,2008-06-12 23:17:57
7461,James Road,Springfield,IL,62700,,2008-06-14 23:17:57
7463,Larch Mont Road,Boston,MA,02138-7190,,2008-06-16 23:17:57
7465,New Pike Road,Trenton,NJ,8600,,2008-06-18 23:17:57
7467,Pine Place,Albany,NY,12200-2837,,2008-06-20 23:17:57
7469,Race Track Road,Harrisburg,PA,17100,,2008-06-22 23:17:57
7471,Tamarack Road,Salt Lake City,UT,84100,,2008-06-24 23:17:57
7473,Valley Road,Olympia,WA,98507,,2008-06-26 23:17:57
7475,Apple Lane,Juneau,AK,99801,,2008-06-28 23:17:57
7477,Cannery Row,Phoenix,AZ,85011,,2008-06-30 23:17:57
7479,Elm Street,Denver,CO,80201,,2008-07-02 23:17:57
7481,Goshen Road,Tallahassee,FL,32301,,2008-07-04 23:17:57
7483,Island Drive,Honolulu,HI,96800-3017,,2008-07-06 23:17:57
7485,King Street,Baton Rouge,LA,70800,,2008-07-08 23:17:57
7487,Maple Street,Annapolis,MD,21400,,2008-07-10 23:17:57
7489,Oak Drive,Carson City,NV,89701,,2008-07-12 23:17:57
7491,Queen Ann Drive,Salem,OR,97301,,2008-07-14 23:17:57
7493,Stoney Way,Austin,TX,73301,,2008-07-16 23:17:57
7495,University Lane,Richmond,VA,23173-1823,,2008-07-18 23:17:57
7497,Willow Road,Charleston,WV,25300,,2008-07-20 23:17:57
7499,Bowery Estates,Montgomery,AL,36100,,2008-07-22 23:17:57
7501,Dogwood Drive,Sacramento,CA,94203,,2008-07-24 23:17:57
7503,Fir Street,Washington,DC,20510-0001,,2008-07-26 23:17:57
7505,The Highlands,Atlanta,GA,30026,,2008-07-28 23:17:57
7507,James Road,Springfield,IL,62700,,2008-07-30 23:17:57
7509,Larch Mont Road,Boston,MA,02138-7190,,2008-08-01 23:17:57
7511,New Pike Road,Trenton,NJ,8600,,2008-08-03 23:17:57
7513,Pine Place,Albany,NY,12200-2837,,2008-08-05 23:17:57
7515,Race Track Road,Harrisburg,PA,17100,,2008-08-07 23:17:57
7517,Tamarack Road,Salt Lake City,UT,84100,,2008-08-09 23:17:57
7519,Valley Road,Olympia,WA,98507,,2008-08-11 23:17:57
7521,Apple Lane,Juneau,AK,99801,,2008-08-13 23:17:57
7523,Cannery Row,Phoenix,AZ,85011,,2008-08-15 23:17:57
7525,Elm Street,Denver,CO,80201,,2008-08-17 23:17:57
7527,Goshen Road,Tallahassee,FL,32301,,2008-08-19 23:17:57
7529,Island Drive,Honolulu,HI,96800-3017,,2008-08-21 23:17:57
7531,King Street,Baton Rouge,LA,70800,,2008-08-23 23:17:57
7533,Maple Street,Annapolis,MD,21400,,2008-08-25 23:17:57
7535,Oak Drive,Carson City,NV,89701,,2008-08-27 23:17:57
7537,Queen Ann Drive,Salem,OR,97301,,2008-08-29 23:17:57
7539,Stoney Way,Austin,TX,73301,,2008-08-31 23:17:57
7541,University Lane,Richmond,VA,23173-1823,,2008-09-02 23:17:57
7543,Willow Road,Charleston,WV,25300,,2008-09-04 23:17:57
7545,Bowery Estates,Montgomery,AL,36100,,2008-09-06 23:17:57
7547,Dogwood Drive,Sacramento,CA,94203,,2008-09-08 23:17:57
7549,Fir Street,Washington,DC,20510-0001,,2008-09-10 23:17:57
7551,The Highlands,Atlanta,GA,30026,,2008-09-12 23:17:57
7553,James Road,Springfield,IL,62700,,2008-09-14 23:17:57
7555,Larch Mont Road,Boston,MA,02138-7190,,2008-09-16 23:17:57
7557,New Pike Road,Trenton,NJ,8600,,2008-09-18 23:17:57
7559,Pine Place,Albany,NY,12200-2837,,2008-09-20 23:17:57
7561,Race Track Road,Harrisburg,PA,17100,,2008-09-22 23:17:57
7563,Tamarack Road,Salt Lake City,UT,84100,,2008-09-24 23:17:57
7565,Valley Road,Olympia,WA,98507,,2008-09-26 23:17:57
7567,Apple Lane,Juneau,AK,99801,,2008-09-28 23:17:57
7569,Cannery Row,Phoenix,AZ,85011,,2008-09-30 23:17:57
7571,Elm Street,Denver,CO,80201,,2008-10-02 23:17:57
7573,Goshen Road,Tallahassee,FL,32301,,2008-10-04 23:17:57
7575,Island Drive,Honolulu,HI,96800-3017,,2008-10-06 23:17:57
7577,King Street,Baton Rouge,LA,70800,,2008-10-08 23:17:57
7579,Maple Street,Annapolis,MD,21400,,2008-10-10 23:17:57
7581,Oak Drive,Carson City,NV,89701,,2008-10-12 23:17:57
7583,Queen Ann Drive,Salem,OR,97301,,2008-10-14 23:17:57
7585,Stoney Way,Austin,TX,73301,,2008-10-16 23:17:57
7587,University Lane,Richmond,VA,23173-1823,,2008-10-18 23:17:57
7589,Willow Road,Charleston,WV,25300,,2008-10-20 23:17:57
7591,Bowery Estates,Montgomery,AL,36100,,2008-10-22 23:17:57
7593,Dogwood Drive,Sacramento,CA,94203,,2008-10-24 23:17:57
7595,Fir Street,Washington,DC,20510-0001,,2008-10-26 23:17:57
7597,The Highlands,Atlanta,GA,30026,,2008-10-28 23:17:57
7599,James Road,Springfield,IL,62700,,2008-10-30 23:17:57
7601,Larch Mont Road,Boston,MA,02138-7190,,2008-11-01 23:17:57
7603,New Pike Road,Trenton,NJ,8600,,2008-11-03 23:17:57
7605,Pine Place,Albany,NY,12200-2837,,2008-11-05 23:17:57
7607,Race Track Road,Harrisburg,PA,17100,,2008-11-07 23:17:57
7609,Tamarack Road,Salt Lake City,UT,84100,,2008-11-09 23:17:57
7611,Valley Road,Olympia,WA,98507,,2008-11-11 23:17:57
7613,Apple Lane,Juneau,AK,99801,,2008-11-13 23:17:57
7615,Cannery Row,Phoenix,AZ,85011,,2008-11-15 23:17:57
7617,Elm Street,Denver,CO,80201,,2008-11-17 23:17:57
7619,Goshen Road,Tallahassee,FL,32301,,2008-11-19 23:17:57
7621,Island Drive,Honolulu,HI,96800-3017,,2008-11-21 23:17:57
7623,King Street,Baton Rouge,LA,70800,,2008-11-23 23:17:57
7625,Maple Street,Annapolis,MD,21400,,2008-11-25 23:17:57
7627,Oak Drive,Carson City,NV,89701,,2008-11-27 23:17:57
7629,Queen Ann Drive,Salem,OR,97301,,2008-11-29 23:17:57
7631,Stoney Way,Austin,TX,73301,,2008-12-01 23:17:57
7633,University Lane,Richmond,VA,23173-1823,,2008-12-03 23:17:57
7635,Willow Road,Charleston,WV,25300,,2008-12-05 23:17:57
7637,Bowery Estates,Montgomery,AL,36100,,2008-12-07 23:17:57
7639,Dogwood Drive,Sacramento,CA,94203,,2008-12-09 23:17:57
7641,Fir Street,Washington,DC,20510-0001,,2008-12-11 23:17:57
7643,The Highlands,Atlanta,GA,30026,,2008-12-13 23:17:57
7645,James Road,Springfield,IL,62700,,2008-12-15 23:17:57
7647,Larch Mont Road,Boston,MA,02138-7190,,2008-12-17 23:17:57
7649,New Pike Road,Trenton,NJ,8600,,2008-12-19 23:17:57
7651,Pine Place,Albany,NY,12200-2837,,2008-12-21 23:17:57
7653,Race Track Road,Harrisburg,PA,17100,,2008-12-23 23:17:57
7655,Tamarack Road,Salt Lake City,UT,84100,,2008-12-25 23:17:57
7657,Valley Road,Olympia,WA,98507,,2008-12-27 23:17:57
7659,Apple Lane,Juneau,AK,99801,,2008-12-29 23:17:57
7661,Cannery Row,Phoenix,AZ,85011,,2008-12-31 23:17:57
7663,Elm Street,Denver,CO,80201,,2009-01-02 23:17:57
7665,Goshen Road,Tallahassee,FL,32301,,2008-01-05 23:17:57
7667,Island Drive,Honolulu,HI,96800-3017,,2008-01-07 23:17:57
7669,King Street,Baton Rouge,LA,70800,,2008-01-09 23:17:57
7671,Maple Street,Annapolis,MD,21400,,2008-01-11 23:17:57
7673,Oak Drive,Carson City,NV,89701,,2008-01-13 23:17:57
7675,Queen Ann Drive,Salem,OR,97301,,2008-01-15 23:17:57
7677,Stoney Way,Austin,TX,73301,,2008-01-17 23:17:57
7679,University Lane,Richmond,VA,23173-1823,,2008-01-19 23:17:57
7681,Willow Road,Charleston,WV,25300,,2008-01-21 23:17:57
7683,Bowery Estates,Montgomery,AL,36100,,2008-01-23 23:17:57
7685,Dogwood Drive,Sacramento,CA,94203,,2008-01-25 23:17:57
7687,Fir Street,Washington,DC,20510-0001,,2008-01-27 23:17:57
7689,The Highlands,Atlanta,GA,30026,,2008-01-29 23:17:57
7691,James Road,Springfield,IL,62700,,2008-01-31 23:17:57
7693,Larch Mont Road,Boston,MA,02138-7190,,2008-02-02 23:17:57
7695,New Pike Road,Trenton,NJ,8600,,2008-02-04 23:17:57
7697,Pine Place,Albany,NY,12200-2837,,2008-02-06 23:17:57
7699,Race Track Road,Harrisburg,PA,17100,,2008-02-08 23:17:57
7701,Tamarack Road,Salt Lake City,UT,84100,,2008-02-10 23:17:57
7703,Valley Road,Olympia,WA,98507,,2008-02-12 23:17:57
7705,Apple Lane,Juneau,AK,99801,,2008-02-14 23:17:57
7707,Cannery Row,Phoenix,AZ,85011,,2008-02-16 23:17:57
7709,Elm Street,Denver,CO,80201,,2008-02-18 23:17:57
7711,Goshen Road,Tallahassee,FL,32301,,2008-02-20 23:17:57
7713,Island Drive,Honolulu,HI,96800-3017,,2008-02-22 23:17:57
7715,King Street,Baton Rouge,LA,70800,,2008-02-24 23:17:57
7717,Maple Street,Annapolis,MD,21400,,2008-02-26 23:17:57
7719,Oak Drive,Carson City,NV,89701,,2008-02-28 23:17:57
7721,Queen Ann Drive,Salem,OR,97301,,2008-03-01 23:17:57
7723,Stoney Way,Austin,TX,73301,,2008-03-03 23:17:57
7725,University Lane,Richmond,VA,23173-1823,,2008-03-05 23:17:57
7727,Willow Road,Charleston,WV,25300,,2008-03-07 23:17:57
7729,Bowery Estates,Montgomery,AL,36100,,2008-03-09 23:17:57
7731,Dogwood Drive,Sacramento,CA,94203,,2008-03-11 23:17:57
7733,Fir Street,Washington,DC,20510-0001,,2008-03-13 23:17:57
7735,The Highlands,Atlanta,GA,30026,,2008-03-15 23:17:57
7737,James Road,Springfield,IL,62700,,2008-03-17 23:17:57
7739,Larch Mont Road,Boston,MA,02138-7190,,2008-03-19 23:17:57
7741,New Pike Road,Trenton,NJ,8600,,2008-03-21 23:17:57
7743,Pine Place,Albany,NY,12200-2837,,2008-03-23 23:17:57
7745,Race Track Road,Harrisburg,PA,17100,,2008-03-25 23:17:57
7747,Tamarack Road,Salt Lake City,UT,84100,,2008-03-27 23:17:57
7749,Valley Road,Olympia,WA,98507,,2008-03-29 23:17:57
7751,Apple Lane,Juneau,AK,99801,,2008-03-31 23:17:57
7753,Cannery Row,Phoenix,AZ,85011,,2008-04-02 23:17:57
7755,Elm Street,Denver,CO,80201,,2008-04-04 23:17:57
7757,Goshen Road,Tallahassee,FL,32301,,2008-04-06 23:17:57
7759,Island Drive,Honolulu,HI,96800-3017,,2008-04-08 23:17:57
7761,King Street,Baton Rouge,LA,70800,,2008-04-10 23:17:57
7763,Maple Street,Annapolis,MD,21400,,2008-04-12 23:17:57
7765,Oak Drive,Carson City,NV,89701,,2008-04-14 23:17:57
7767,Queen Ann Drive,Salem,OR,97301,,2008-04-16 23:17:57
7769,Stoney Way,Austin,TX,73301,,2008-04-18 23:17:57
7771,University Lane,Richmond,VA,23173-1823,,2008-04-20 23:17:57
7773,Willow Road,Charleston,WV,25300,,2008-04-22 23:17:57
7775,Bowery Estates,Montgomery,AL,36100,,2008-04-24 23:17:57
7777,Dogwood Drive,Sacramento,CA,94203,,2008-04-26 23:17:57
7779,Fir Street,Washington,DC,20510-0001,,2008-04-28 23:17:57
7781,The Highlands,Atlanta,GA,30026,,2008-04-30 23:17:57
7783,James Road,Springfield,IL,62700,,2008-05-02 23:17:57
7785,Larch Mont Road,Boston,MA,02138-7190,,2008-05-04 23:17:57
7787,New Pike Road,Trenton,NJ,8600,,2008-05-06 23:17:57
7789,Pine Place,Albany,NY,12200-2837,,2008-05-08 23:17:57
7791,Race Track Road,Harrisburg,PA,17100,,2008-05-10 23:17:57
7793,Tamarack Road,Salt Lake City,UT,84100,,2008-05-12 23:17:57
7795,Valley Road,Olympia,WA,98507,,2008-05-14 23:17:57
7797,Apple Lane,Juneau,AK,99801,,2008-05-16 23:17:57
7799,Cannery Row,Phoenix,AZ,85011,,2008-05-18 23:17:57
7801,Elm Street,Denver,CO,80201,,2008-05-20 23:17:57
7803,Goshen Road,Tallahassee,FL,32301,,2008-05-22 23:17:57
7805,Island Drive,Honolulu,HI,96800-3017,,2008-05-24 23:17:57
7807,King Street,Baton Rouge,LA,70800,,2008-05-26 23:17:57
7809,Maple Street,Annapolis,MD,21400,,2008-05-28 23:17:57
7811,Oak Drive,Carson City,NV,89701,,2008-05-30 23:17:57
7813,Queen Ann Drive,Salem,OR,97301,,2008-06-01 23:17:57
7815,Stoney Way,Austin,TX,73301,,2008-06-03 23:17:57
7817,University Lane,Richmond,VA,23173-1823,,2008-06-05 23:17:57
7819,Willow Road,Charleston,WV,25300,,2008-06-07 23:17:57
7821,Bowery Estates,Montgomery,AL,36100,,2008-06-09 23:17:57
7823,Dogwood Drive,Sacramento,CA,94203,,2008-06-11 23:17:57
7825,Fir Street,Washington,DC,20510-0001,,2008-06-13 23:17:57
7827,The Highlands,Atlanta,GA,30026,,2008-06-15 23:17:57
7829,James Road,Springfield,IL,62700,,2008-06-17 23:17:57
7831,Larch Mont Road,Boston,MA,02138-7190,,2008-06-19 23:17:57
7833,New Pike Road,Trenton,NJ,8600,,2008-06-21 23:17:57
7835,Pine Place,Albany,NY,12200-2837,,2008-06-23 23:17:57
7837,Race Track Road,Harrisburg,PA,17100,,2008-06-25 23:17:57
7839,Tamarack Road,Salt Lake City,UT,84100,,2008-06-27 23:17:57
7841,Valley Road,Olympia,WA,98507,,2008-06-29 23:17:57
7843,Apple Lane,Juneau,AK,99801,,2008-07-01 23:17:57
7845,Cannery Row,Phoenix,AZ,85011,,2008-07-03 23:17:57
7847,Elm Street,Denver,CO,80201,,2008-07-05 23:17:57
7849,Goshen Road,Tallahassee,FL,32301,,2008-07-07 23:17:57
7851,Island Drive,Honolulu,HI,96800-3017,,2008-07-09 23:17:57
7853,King Street,Baton Rouge,LA,70800,,2008-07-11 23:17:57
7855,Maple Street,Annapolis,MD,21400,,2008-07-13 23:17:57
7857,Oak Drive,Carson City,NV,89701,,2008-07-15 23:17:57
7859,Queen Ann Drive,Salem,OR,97301,,2008-07-17 23:17:57
7861,Stoney Way,Austin,TX,73301,,2008-07-19 23:17:57
7863,University Lane,Richmond,VA,23173-1823,,2008-07-21 23:17:57
7865,Willow Road,Charleston,WV,25300,,2008-07-23 23:17:57
7867,Bowery Estates,Montgomery,AL,36100,,2008-07-25 23:17:57
7869,Dogwood Drive,Sacramento,CA,94203,,2008-07-27 23:17:57
7871,Fir Street,Washington,DC,20510-0001,,2008-07-29 23:17:57
7873,The Highlands,Atlanta,GA,30026,,2008-07-31 23:17:57
7875,James Road,Springfield,IL,62700,,2008-08-02 23:17:57
7877,Larch Mont Road,Boston,MA,02138-7190,,2008-08-04 23:17:57
7879,New Pike Road,Trenton,NJ,8600,,2008-08-06 23:17:57
7881,Pine Place,Albany,NY,12200-2837,,2008-08-08 23:17:57
7883,Race Track Road,Harrisburg,PA,17100,,2008-08-10 23:17:57
7885,Tamarack Road,Salt Lake City,UT,84100,,2008-08-12 23:17:57
7887,Valley Road,Olympia,WA,98507,,2008-08-14 23:17:57
7889,Apple Lane,Juneau,AK,99801,,2008-08-16 23:17:57
7891,Cannery Row,Phoenix,AZ,85011,,2008-08-18 23:17:57
7893,Elm Street,Denver,CO,80201,,2008-08-20 23:17:57
7895,Goshen Road,Tallahassee,FL,32301,,2008-08-22 23:17:57
7897,Island Drive,Honolulu,HI,96800-3017,,2008-08-24 23:17:57
7899,King Street,Baton Rouge,LA,70800,,2008-08-26 23:17:57
7901,Maple Street,Annapolis,MD,21400,,2008-08-28 23:17:57
7903,Oak Drive,Carson City,NV,89701,,2008-08-30 23:17:57
7905,Queen Ann Drive,Salem,OR,97301,,2008-09-01 23:17:57
7907,Stoney Way,Austin,TX,73301,,2008-09-03 23:17:57
7909,University Lane,Richmond,VA,23173-1823,,2008-09-05 23:17:57
7911,Willow Road,Charleston,WV,25300,,2008-09-07 23:17:57
7913,Bowery Estates,Montgomery,AL,36100,,2008-09-09 23:17:57
7915,Dogwood Drive,Sacramento,CA,94203,,2008-09-11 23:17:57
7917,Fir Street,Washington,DC,20510-0001,,2008-09-13 23:17:57
7919,The Highlands,Atlanta,GA,30026,,2008-09-15 23:17:57
7921,James Road,Springfield,IL,62700,,2008-09-17 23:17:57
7923,Larch Mont Road,Boston,MA,02138-7190,,2008-09-19 23:17:57
7925,New Pike Road,Trenton,NJ,8600,,2008-09-21 23:17:57
7927,Pine Place,Albany,NY,12200-2837,,2008-09-23 23:17:57
7929,Race Track Road,Harrisburg,PA,17100,,2008-09-25 23:17:57
7931,Tamarack Road,Salt Lake City,UT,84100,,2008-09-27 23:17:57
7933,Valley Road,Olympia,WA,98507,,2008-09-29 23:17:57
7935,Apple Lane,Juneau,AK,99801,,2008-10-01 23:17:57
7937,Cannery Row,Phoenix,AZ,85011,,2008-10-03 23:17:57
7939,Elm Street,Denver,CO,80201,,2008-10-05 23:17:57
7941,Goshen Road,Tallahassee,FL,32301,,2008-10-07 23:17:57
7943,Island Drive,Honolulu,HI,96800-3017,,2008-10-09 23:17:57
7945,King Street,Baton Rouge,LA,70800,,2008-10-11 23:17:57
7947,Maple Street,Annapolis,MD,21400,,2008-10-13 23:17:57
7949,Oak Drive,Carson City,NV,89701,,2008-10-15 23:17:57
7951,Queen Ann Drive,Salem,OR,97301,,2008-10-17 23:17:57
7953,Stoney Way,Austin,TX,73301,,2008-10-19 23:17:57
7955,University Lane,Richmond,VA,23173-1823,,2008-10-21 23:17:57
7957,Willow Road,Charleston,WV,25300,,2008-10-23 23:17:57
7959,Bowery Estates,Montgomery,AL,36100,,2008-10-25 23:17:57
7961,Dogwood Drive,Sacramento,CA,94203,,2008-10-27 23:17:57
7963,Fir Street,Washington,DC,20510-0001,,2008-10-29 23:17:57
7965,The Highlands,Atlanta,GA,30026,,2008-10-31 23:17:57
7967,James Road,Springfield,IL,62700,,2008-11-02 23:17:57
7969,Larch Mont Road,Boston,MA,02138-7190,,2008-11-04 23:17:57
7971,New Pike Road,Trenton,NJ,8600,,2008-11-06 23:17:57
7973,Pine Place,Albany,NY,12200-2837,,2008-11-08 23:17:57
7975,Race Track Road,Harrisburg,PA,17100,,2008-11-10 23:17:57
7977,Tamarack Road,Salt Lake City,UT,84100,,2008-11-12 23:17:57
7979,Valley Road,Olympia,WA,98507,,2008-11-14 23:17:57
7981,Apple Lane,Juneau,AK,99801,,2008-11-16 23:17:57
7983,Cannery Row,Phoenix,AZ,85011,,2008-11-18 23:17:57
7985,Elm Street,Denver,CO,80201,,2008-11-20 23:17:57
7987,Goshen Road,Tallahassee,FL,32301,,2008-11-22 23:17:57
7989,Island Drive,Honolulu,HI,96800-3017,,2008-11-24 23:17:57
7991,King Street,Baton Rouge,LA,70800,,2008-11-26 23:17:57
7993,Maple Street,Annapolis,MD,21400,,2008-11-28 23:17:57
7995,Oak Drive,Carson City,NV,89701,,2008-11-30 23:17:57
7997,Queen Ann Drive,Salem,OR,97301,,2008-12-02 23:17:57
7999,Stoney Way,Austin,TX,73301,,2008-12-04 23:17:57
8001,University Lane,Richmond,VA,23173-1823,,2008-12-06 23:17:57
8003,Willow Road,Charleston,WV,25300,,2008-12-08 23:17:57
8005,Bowery Estates,Montgomery,AL,36100,,2008-12-10 23:17:57
8007,Dogwood Drive,Sacramento,CA,94203,,2008-12-12 23:17:57
8009,Fir Street,Washington,DC,20510-0001,,2008-12-14 23:17:57
8011,The Highlands,Atlanta,GA,30026,,2008-12-16 23:17:57
8013,James Road,Springfield,IL,62700,,2008-12-18 23:17:57
8015,Larch Mont Road,Boston,MA,02138-7190,,2008-12-20 23:17:57
8017,New Pike Road,Trenton,NJ,8600,,2008-12-22 23:17:57
8019,Pine Place,Albany,NY,12200-2837,,2008-12-24 23:17:57
8021,Race Track Road,Harrisburg,PA,17100,,2008-12-26 23:17:57
8023,Tamarack Road,Salt Lake City,UT,84100,,2008-12-28 23:17:57
8025,Valley Road,Olympia,WA,98507,,2008-12-30 23:17:57
8027,Apple Lane,Juneau,AK,99801,,2009-01-01 23:17:57
8029,Cannery Row,Phoenix,AZ,85011,,2009-01-03 23:17:57
8031,Elm Street,Denver,CO,80201,,2008-01-06 23:17:57
8033,Goshen Road,Tallahassee,FL,32301,,2008-01-08 23:17:57
8035,Island Drive,Honolulu,HI,96800-3017,,2008-01-10 23:17:57
8037,King Street,Baton Rouge,LA,70800,,2008-01-12 23:17:57
8039,Maple Street,Annapolis,MD,21400,,2008-01-14 23:17:57
8041,Oak Drive,Carson City,NV,89701,,2008-01-16 23:17:57
8043,Queen Ann Drive,Salem,OR,97301,,2008-01-18 23:17:57
8045,Stoney Way,Austin,TX,73301,,2008-01-20 23:17:57
8047,University Lane,Richmond,VA,23173-1823,,2008-01-22 23:17:57
8049,Willow Road,Charleston,WV,25300,,2008-01-24 23:17:57
8051,Bowery Estates,Montgomery,AL,36100,,2008-01-26 23:17:57
8053,Dogwood Drive,Sacramento,CA,94203,,2008-01-28 23:17:57
8055,Fir Street,Washington,DC,20510-0001,,2008-01-30 23:17:57
8057,The Highlands,Atlanta,GA,30026,,2008-02-01 23:17:57
8059,James Road,Springfield,IL,62700,,2008-02-03 23:17:57
8061,Larch Mont Road,Boston,MA,02138-7190,,2008-02-05 23:17:57
8063,New Pike Road,Trenton,NJ,8600,,2008-02-07 23:17:57
